x,y (H1),EXACT,%Err(H1)
----,----------,----------,-------
0,0,0,-nan(ind)%,
1.24,-0.1544572209,0.01741322885,9.8701%,
1.241,-0.1452654431,0.02675486906,6.4295%,
1.242,-0.1360607991,0.03610017719,4.769%,
1.243,-0.1268435087,0.04544892084,3.7909%,
1.244,-0.1176137919,0.05480086725,3.1462%,
1.245,-0.1083718696,0.06415578339,2.6892%,
1.246,-0.09911796305,0.0735134359,2.3483%,
1.247,-0.08985229394,0.0828735911,2.0842%,
1.248,-0.08057508463,0.09223601506,1.8736%,
1.249,-0.07128655794,0.1016004735,1.7016%,
1.25,-0.06198693719,0.1109667319,1.5586%,
1.251,-0.05267644621,0.1203345555,1.4377%,
1.252,-0.04335530935,0.1297037091,1.3343%,
1.253,-0.03402375142,0.1390739574,1.2446%,
1.254,-0.02468199774,0.1484450648,1.1663%,
1.255,-0.01533027411,0.1578167954,1.0971%,
1.256,-0.005968806786,0.1671889131,1.0357%,
1.257,0.003402177472,0.1765611814,0.98073%,
1.258,0.01278245145,0.1859333639,0.93125%,
1.259,0.02217178748,0.1953052235,0.88648%,
1.26,0.03156995743,0.2046765233,0.84576%,
1.261,0.04097673271,0.2140470259,0.80856%,
1.262,0.05039188429,0.2234164939,0.77445%,
1.263,0.0598151827,0.2327846895,0.74305%,
1.264,0.06924639803,0.2421513747,0.71404%,
1.265,0.07868529996,0.2515163114,0.68716%,
1.266,0.08813165772,0.2608792613,0.66217%,
1.267,0.09758524013,0.2702399858,0.63889%,
1.268,0.1070458156,0.2795982463,0.61714%,
1.269,0.1165131521,0.2889538039,0.59678%,
1.27,0.1259870173,0.2983064195,0.57766%,
1.271,0.1354671783,0.3076558539,0.55968%,
1.272,0.144953402,0.3170018678,0.54274%,
1.273,0.1544454547,0.3263442216,0.52674%,
1.274,0.1639431025,0.3356826756,0.51161%,
1.275,0.1734461112,0.3450169901,0.49728%,
1.276,0.1829542459,0.354346925,0.48369%,
1.277,0.1924672715,0.3636722403,0.47077%,
1.278,0.2019849528,0.3729926959,0.45847%,
1.279,0.2115070538,0.3823080512,0.44676%,
1.28,0.2210333385,0.3916180661,0.43559%,
1.281,0.2305635704,0.4009224998,0.42492%,
1.282,0.2400975126,0.4102211118,0.41471%,
1.283,0.249634928,0.4195136613,0.40494%,
1.284,0.2591755793,0.4287999075,0.39558%,
1.285,0.2687192285,0.4380796095,0.3866%,
1.286,0.2782656375,0.4473525264,0.37797%,
1.287,0.2878145681,0.4566184171,0.36968%,
1.288,0.2973657814,0.4658770404,0.36171%,
1.289,0.3069190385,0.4751281553,0.35403%,
1.29,0.3164741001,0.4843715204,0.34663%,
1.291,0.3260307265,0.4936068945,0.33949%,
1.292,0.335588678,0.5028340364,0.33261%,
1.293,0.3451477144,0.5120527047,0.32595%,
1.294,0.3547075953,0.521262658,0.31952%,
1.295,0.36426808,0.5304636549,0.3133%,
1.296,0.3738289276,0.539655454,0.30728%,
1.297,0.383389897,0.548837814,0.30145%,
1.298,0.3929507467,0.5580104934,0.2958%,
1.299,0.4025112351,0.5671732507,0.29032%,
1.3,0.4120711203,0.5763258447,0.285%,
1.301,0.4216301602,0.5854680339,0.27984%,
1.302,0.4311881124,0.5945995769,0.27483%,
1.303,0.4407447345,0.6037202324,0.26995%,
1.304,0.4502997836,0.6128297591,0.26521%,
1.305,0.4598530168,0.6219279157,0.2606%,
1.306,0.469404191,0.6310144611,0.25611%,
1.307,0.4789530627,0.640089154,0.25174%,
1.308,0.4884993885,0.6491517533,0.24748%,
1.309,0.4980429246,0.6582020181,0.24333%,
1.31,0.5075834272,0.6672397072,0.23928%,
1.311,0.5171206522,0.6762645799,0.23533%,
1.312,0.5266543554,0.6852763953,0.23147%,
1.313,0.5361842925,0.6942749127,0.22771%,
1.314,0.5457102188,0.7032598915,0.22403%,
1.315,0.5552318898,0.712231091,0.22043%,
1.316,0.5647490606,0.721188271,0.21692%,
1.317,0.5742614864,0.7301311911,0.21348%,
1.318,0.583768922,0.7390596111,0.21012%,
1.319,0.5932711223,0.7479732909,0.20683%,
1.32,0.602767842,0.7568719906,0.20361%,
1.321,0.6122588357,0.7657554705,0.20045%,
1.322,0.6217438579,0.7746234908,0.19736%,
1.323,0.631222663,0.7834758121,0.19433%,
1.324,0.6406950053,0.7923121951,0.19136%,
1.325,0.6501606391,0.8011324005,0.18845%,
1.326,0.6596193186,0.8099361894,0.18559%,
1.327,0.6690707978,0.8187233229,0.18279%,
1.328,0.6785148307,0.8274935624,0.18004%,
1.329,0.6879511714,0.8362466694,0.17733%,
1.33,0.6973795737,0.8449824057,0.17468%,
1.331,0.7067997915,0.8537005331,0.17208%,
1.332,0.7162115786,0.8624008139,0.16951%,
1.333,0.7256146889,0.8710830103,0.167%,
1.334,0.7350088762,0.879746885,0.16452%,
1.335,0.744393894,0.8883922007,0.16209%,
1.336,0.7537694963,0.8970187205,0.15969%,
1.337,0.7631354368,0.9056262077,0.15734%,
1.338,0.7724914691,0.9142144257,0.15502%,
1.339,0.7818373469,0.9227831383,0.15274%,
1.34,0.7911728241,0.9313321095,0.15049%,
1.341,0.8004976544,0.9398611037,0.14828%,
1.342,0.8098115916,0.9483698853,0.1461%,
1.343,0.8191143894,0.9568582191,0.14395%,
1.344,0.8284058017,0.9653258704,0.14184%,
1.345,0.8376855824,0.9737726045,0.13975%,
1.346,0.8469534855,0.982198187,0.1377%,
1.347,0.8562092648,0.9906023839,0.13567%,
1.348,0.8654526745,0.9989849616,0.13367%,
1.349,0.8746834687,1.007345687,0.13169%,
1.35,0.8839014015,1.015684326,0.12975%,
1.351,0.8931062273,1.024000647,0.12783%,
1.352,0.9022977003,1.032294417,0.12593%,
1.353,0.911475575,1.040565404,0.12406%,
1.354,0.920639606,1.048813376,0.12221%,
1.355,0.9297895479,1.057038102,0.12038%,
1.356,0.9389251554,1.065239351,0.11858%,
1.357,0.9480461834,1.073416892,0.1168%,
1.358,0.9571523869,1.081570495,0.11503%,
1.359,0.966243521,1.08969993,0.11329%,
1.36,0.975319341,1.097804967,0.11157%,
1.361,0.9843796023,1.105885378,0.10987%,
1.362,0.9934240604,1.113940933,0.10819%,
1.363,1.002452471,1.121971404,0.10653%,
1.364,1.01146459,1.129976563,0.10488%,
1.365,1.020460174,1.137956183,0.10325%,
1.366,1.029438978,1.145910036,0.10164%,
1.367,1.038400759,1.153837896,0.10005%,
1.368,1.047345273,1.161739536,0.098468%,
1.369,1.056272279,1.169614731,0.096906%,
1.37,1.065181531,1.177463255,0.095359%,
1.371,1.074072788,1.185284883,0.093827%,
1.372,1.082945806,1.193079391,0.09231%,
1.373,1.091800345,1.200846554,0.090808%,
1.374,1.10063616,1.20858615,0.089319%,
1.375,1.109453011,1.216297954,0.087844%,
1.376,1.118250655,1.223981745,0.086383%,
1.377,1.127028852,1.2316373,0.084934%,
1.378,1.135787359,1.239264398,0.083499%,
1.379,1.144525937,1.246862817,0.082075%,
1.38,1.153244343,1.254432337,0.080664%,
1.381,1.161942339,1.261972738,0.079265%,
1.382,1.170619683,1.269483799,0.077877%,
1.383,1.179276136,1.276965303,0.076501%,
1.384,1.187911458,1.284417029,0.075136%,
1.385,1.196525411,1.291838761,0.073781%,
1.386,1.205117754,1.299230281,0.072437%,
1.387,1.213688249,1.306591372,0.071103%,
1.388,1.222236659,1.313921817,0.06978%,
1.389,1.230762744,1.3212214,0.068466%,
1.39,1.239266267,1.328489907,0.067162%,
1.391,1.247746991,1.335727123,0.065867%,
1.392,1.256204679,1.342932833,0.064581%,
1.393,1.264639093,1.350106823,0.063304%,
1.394,1.273049999,1.357248882,0.062036%,
1.395,1.281437158,1.364358796,0.060777%,
1.396,1.289800337,1.371436354,0.059526%,
1.397,1.2981393,1.378481345,0.058283%,
1.398,1.306453811,1.385493557,0.057048%,
1.399,1.314743636,1.392472782,0.055821%,
1.4,1.323008542,1.39941881,0.054601%,
1.401,1.331248294,1.406331431,0.053389%,
1.402,1.339462659,1.413210439,0.052185%,
1.403,1.347651405,1.420055625,0.050987%,
1.404,1.355814298,1.426866783,0.049796%,
1.405,1.363951106,1.433643707,0.048612%,
1.406,1.372061599,1.440386191,0.047435%,
1.407,1.380145545,1.447094031,0.046264%,
1.408,1.388202712,1.453767022,0.0451%,
1.409,1.396232871,1.460404961,0.043941%,
1.41,1.404235792,1.467007645,0.042789%,
1.411,1.412211245,1.473574872,0.041643%,
1.412,1.420159001,1.480106441,0.040502%,
1.413,1.428078832,1.486602151,0.039367%,
1.414,1.43597051,1.493061802,0.038238%,
1.415,1.443833808,1.499485195,0.037114%,
1.416,1.451668497,1.505872131,0.035995%,
1.417,1.459474353,1.512222412,0.034881%,
1.418,1.467251148,1.518535842,0.033772%,
1.419,1.474998657,1.524812224,0.032669%,
1.42,1.482716655,1.531051362,0.03157%,
1.421,1.490404918,1.537253062,0.030475%,
1.422,1.498063222,1.543417129,0.029385%,
1.423,1.505691343,1.54954337,0.0283%,
1.424,1.513289058,1.555631592,0.027219%,
1.425,1.520856145,1.561681604,0.026142%,
1.426,1.528392382,1.567693215,0.025069%,
1.427,1.535897548,1.573666233,0.024%,
1.428,1.543371422,1.57960047,0.022936%,
1.429,1.550813784,1.585495737,0.021875%,
1.43,1.558224415,1.591351846,0.020817%,
1.431,1.565603096,1.59716861,0.019763%,
1.432,1.572949607,1.602945843,0.018713%,
1.433,1.580263732,1.608683358,0.017666%,
1.434,1.587545254,1.614380972,0.016623%,
1.435,1.594793954,1.620038501,0.015583%,
1.436,1.602009619,1.625655761,0.014546%,
1.437,1.609192032,1.631232571,0.013512%,
1.438,1.616340979,1.636768748,0.012481%,
1.439,1.623456245,1.642264113,0.011452%,
1.44,1.630537618,1.647718486,0.010427%,
1.441,1.637584883,1.653131687,0.0094045%,
1.442,1.64459783,1.65850354,0.0083845%,
1.443,1.651576247,1.663833867,0.0073671%,
1.444,1.658519923,1.669122491,0.0063522%,
1.445,1.665428647,1.674369238,0.0053397%,
1.446,1.67230221,1.679573933,0.0043295%,
1.447,1.679140404,1.684736402,0.0033216%,
1.448,1.685943019,1.689856474,0.0023158%,
1.449,1.69270985,1.694933975,0.0013122%,
1.45,1.699440689,1.699968735,0.00031062%,
1.451,1.706135329,1.704960585,0.00068902%,
1.452,1.712793566,1.709909354,0.0016868%,
1.453,1.719415196,1.714814876,0.0026827%,
1.454,1.726000013,1.719676983,0.0036769%,
1.455,1.732547815,1.724495508,0.0046694%,
1.456,1.7390584,1.729270286,0.0056603%,
1.457,1.745531565,1.734001153,0.0066496%,
1.458,1.75196711,1.738687946,0.0076375%,
1.459,1.758364835,1.743330502,0.0086239%,
1.46,1.76472454,1.747928658,0.009609%,
1.461,1.771046026,1.752482256,0.010593%,
1.462,1.777329095,1.756991135,0.011575%,
1.463,1.783573551,1.761455136,0.012557%,
1.464,1.789779197,1.765874103,0.013537%,
1.465,1.795945837,1.770247877,0.014517%,
1.466,1.802073277,1.774576304,0.015495%,
1.467,1.808161322,1.778859229,0.016472%,
1.468,1.81420978,1.783096497,0.017449%,
1.469,1.820218457,1.787287957,0.018425%,
1.47,1.826187163,1.791433456,0.0194%,
1.471,1.832115706,1.795532845,0.020374%,
1.472,1.838003896,1.799585972,0.021348%,
1.473,1.843851545,1.80359269,0.022321%,
1.474,1.849658465,1.807552851,0.023294%,
1.475,1.855424467,1.811466308,0.024267%,
1.476,1.861149365,1.815332916,0.025239%,
1.477,1.866832973,1.819152529,0.02621%,
1.478,1.872475107,1.822925006,0.027182%,
1.479,1.878075582,1.826650202,0.028153%,
1.48,1.883634215,1.830327977,0.029124%,
1.481,1.889150825,1.83395819,0.030095%,
1.482,1.894625228,1.837540703,0.031066%,
1.483,1.900057246,1.841075376,0.032037%,
1.484,1.905446699,1.844562073,0.033008%,
1.485,1.910793407,1.848000657,0.033979%,
1.486,1.916097193,1.851390994,0.03495%,
1.487,1.921357879,1.85473295,0.035922%,
1.488,1.926575291,1.858026391,0.036893%,
1.489,1.931749252,1.861271186,0.037866%,
1.49,1.936879589,1.864467205,0.038838%,
1.491,1.941966128,1.867614318,0.039811%,
1.492,1.947008698,1.870712396,0.040785%,
1.493,1.952007126,1.873761313,0.041759%,
1.494,1.956961242,1.876760941,0.042733%,
1.495,1.961870877,1.879711156,0.043709%,
1.496,1.966735862,1.882611834,0.044685%,
1.497,1.971556029,1.885462852,0.045662%,
1.498,1.976331213,1.888264088,0.046639%,
1.499,1.981061247,1.891015422,0.047618%,
1.5,1.985745966,1.893716734,0.048597%,
1.501,1.990385208,1.896367906,0.049578%,
1.502,1.994978809,1.898968822,0.050559%,
1.503,1.999526608,1.901519364,0.051542%,
1.504,2.004028443,1.904019418,0.052525%,
1.505,2.008484156,1.90646887,0.05351%,
1.506,2.012893587,1.908867608,0.054496%,
1.507,2.017256578,1.911215521,0.055484%,
1.508,2.021572974,1.913512498,0.056472%,
1.509,2.025842619,1.915758431,0.057462%,
1.51,2.030065357,1.917953211,0.058454%,
1.511,2.034241035,1.920096732,0.059447%,
1.512,2.038369501,1.922188889,0.060442%,
1.513,2.042450603,1.924229577,0.061438%,
1.514,2.04648419,1.926218693,0.062436%,
1.515,2.050470114,1.928156136,0.063436%,
1.516,2.054408225,1.930041804,0.064437%,
1.517,2.058298377,1.931875598,0.06544%,
1.518,2.062140423,1.933657421,0.066446%,
1.519,2.065934218,1.935387175,0.067453%,
1.52,2.069679618,1.937064764,0.068462%,
1.521,2.07337648,1.938690093,0.069473%,
1.522,2.077024661,1.94026307,0.070486%,
1.523,2.080624022,1.941783602,0.071501%,
1.524,2.084174422,1.943251599,0.072519%,
1.525,2.087675722,1.94466697,0.073539%,
1.526,2.091127786,1.946029628,0.074561%,
1.527,2.094530475,1.947339484,0.075586%,
1.528,2.097883657,1.948596454,0.076613%,
1.529,2.101187195,1.949800453,0.077642%,
1.53,2.104440956,1.950951396,0.078674%,
1.531,2.10764481,1.952049203,0.079709%,
1.532,2.110798624,1.953093791,0.080746%,
1.533,2.11390227,1.954085082,0.081786%,
1.534,2.116955618,1.955022997,0.082829%,
1.535,2.119958542,1.955907459,0.083875%,
1.536,2.122910914,1.956738393,0.084923%,
1.537,2.12581261,1.957515722,0.085975%,
1.538,2.128663505,1.958239375,0.087029%,
1.539,2.131463477,1.95890928,0.088087%,
1.54,2.134212405,1.959525365,0.089148%,
1.541,2.136910167,1.960087562,0.090212%,
1.542,2.139556644,1.960595801,0.091279%,
1.543,2.142151718,1.961050017,0.092349%,
1.544,2.144695273,1.961450144,0.093423%,
1.545,2.147187191,1.961796117,0.094501%,
1.546,2.14962736,1.962087874,0.095582%,
1.547,2.152015664,1.962325352,0.096666%,
1.548,2.154351993,1.962508493,0.097754%,
1.549,2.156636235,1.962637236,0.098846%,
1.55,2.15886828,1.962711525,0.099942%,
1.551,2.161048019,1.962731302,0.10104%,
1.552,2.163175346,1.962696512,0.10214%,
1.553,2.165250154,1.962607103,0.10325%,
1.554,2.167272337,1.962463021,0.10436%,
1.555,2.169241793,1.962264215,0.10548%,
1.556,2.171158419,1.962010637,0.1066%,
1.557,2.173022114,1.961702237,0.10772%,
1.558,2.174832777,1.961338968,0.10885%,
1.559,2.176590309,1.960920784,0.10998%,
1.56,2.178294614,1.960447642,0.11112%,
1.561,2.179945594,1.959919498,0.11226%,
1.562,2.181543156,1.95933631,0.11341%,
1.563,2.183087204,1.958698039,0.11456%,
1.564,2.184577647,1.958004645,0.11572%,
1.565,2.186014392,1.95725609,0.11688%,
1.566,2.187397351,1.956452339,0.11804%,
1.567,2.188726435,1.955593356,0.11921%,
1.568,2.190001555,1.954679107,0.12039%,
1.569,2.191222626,1.953709561,0.12157%,
1.57,2.192389562,1.952684687,0.12276%,
1.571,2.193502281,1.951604456,0.12395%,
1.572,2.194560699,1.950468838,0.12515%,
1.573,2.195564736,1.949277808,0.12635%,
1.574,2.196514313,1.94803134,0.12756%,
1.575,2.197409349,1.94672941,0.12877%,
1.576,2.198249769,1.945371996,0.12999%,
1.577,2.199035496,1.943959076,0.13121%,
1.578,2.199766456,1.94249063,0.13245%,
1.579,2.200442576,1.940966641,0.13368%,
1.58,2.201063783,1.93938709,0.13493%,
1.581,2.201630007,1.937751963,0.13618%,
1.582,2.202141179,1.936061244,0.13743%,
1.583,2.20259723,1.934314922,0.1387%,
1.584,2.202998094,1.932512984,0.13997%,
1.585,2.203343707,1.930655421,0.14124%,
1.586,2.203634002,1.928742223,0.14252%,
1.587,2.203868919,1.926773384,0.14381%,
1.588,2.204048395,1.924748897,0.14511%,
1.589,2.204172371,1.922668758,0.14641%,
1.59,2.204240788,1.920532963,0.14772%,
1.591,2.204253589,1.918341512,0.14904%,
1.592,2.204210717,1.916094404,0.15037%,
1.593,2.204112119,1.913791639,0.1517%,
1.594,2.20395774,1.911433221,0.15304%,
1.595,2.203747529,1.909019152,0.15439%,
1.596,2.203481435,1.90654944,0.15574%,
1.597,2.20315941,1.904024089,0.15711%,
1.598,2.202781405,1.901443109,0.15848%,
1.599,2.202347373,1.898806509,0.15986%,
1.6,2.201857271,1.896114299,0.16125%,
1.601,2.201311053,1.893366493,0.16264%,
1.602,2.200708679,1.890563104,0.16405%,
1.603,2.200050106,1.887704147,0.16546%,
1.604,2.199335295,1.884789638,0.16689%,
1.605,2.198564208,1.881819597,0.16832%,
1.606,2.197736809,1.878794042,0.16976%,
1.607,2.196853061,1.875712995,0.17121%,
1.608,2.19591293,1.872576477,0.17267%,
1.609,2.194916385,1.869384512,0.17414%,
1.61,2.193863393,1.866137126,0.17562%,
1.611,2.192753925,1.862834344,0.17711%,
1.612,2.191587953,1.859476196,0.17861%,
1.613,2.190365449,1.856062711,0.18011%,
1.614,2.189086387,1.852593919,0.18163%,
1.615,2.187750744,1.849069852,0.18316%,
1.616,2.186358496,1.845490545,0.1847%,
1.617,2.184909623,1.841856033,0.18625%,
1.618,2.183404103,1.838166351,0.18782%,
1.619,2.181841918,1.834421539,0.18939%,
1.62,2.180223052,1.830621635,0.19097%,
1.621,2.178547488,1.826766681,0.19257%,
1.622,2.176815212,1.822856719,0.19418%,
1.623,2.17502621,1.818891792,0.1958%,
1.624,2.173180472,1.814871946,0.19743%,
1.625,2.171277988,1.810797228,0.19907%,
1.626,2.169318747,1.806667684,0.20073%,
1.627,2.167302744,1.802483366,0.2024%,
1.628,2.165229972,1.798244323,0.20408%,
1.629,2.163100428,1.793950608,0.20577%,
1.63,2.160914107,1.789602275,0.20748%,
1.631,2.158671008,1.785199379,0.2092%,
1.632,2.156371132,1.780741977,0.21094%,
1.633,2.154014479,1.776230126,0.21269%,
1.634,2.151601052,1.771663887,0.21445%,
1.635,2.149130856,1.76704332,0.21623%,
1.636,2.146603895,1.762368488,0.21802%,
1.637,2.144020178,1.757639454,0.21983%,
1.638,2.141379712,1.752856283,0.22165%,
1.639,2.138682508,1.748019043,0.22349%,
1.64,2.135928576,1.743127801,0.22534%,
1.641,2.13311793,1.738182627,0.22721%,
1.642,2.130250584,1.733183592,0.2291%,
1.643,2.127326554,1.728130768,0.231%,
1.644,2.124345856,1.72302423,0.23292%,
1.645,2.12130851,1.717864052,0.23485%,
1.646,2.118214535,1.71265031,0.23681%,
1.647,2.115063953,1.707383084,0.23878%,
1.648,2.111856787,1.702062453,0.24076%,
1.649,2.108593061,1.696688498,0.24277%,
1.65,2.105272801,1.691261301,0.24479%,
1.651,2.101896035,1.685780945,0.24684%,
1.652,2.098462791,1.680247517,0.2489%,
1.653,2.0949731,1.674661103,0.25098%,
1.654,2.091426992,1.669021791,0.25309%,
1.655,2.087824502,1.66332967,0.25521%,
1.656,2.084165664,1.657584833,0.25735%,
1.657,2.080450514,1.65178737,0.25951%,
1.658,2.076679089,1.645937375,0.2617%,
1.659,2.072851429,1.640034945,0.26391%,
1.66,2.068967573,1.634080175,0.26614%,
1.661,2.065027565,1.628073164,0.26839%,
1.662,2.061031446,1.622014011,0.27066%,
1.663,2.056979262,1.615902818,0.27296%,
1.664,2.05287106,1.609739685,0.27528%,
1.665,2.048706886,1.603524718,0.27763%,
1.666,2.044486791,1.597258021,0.28%,
1.667,2.040210824,1.590939701,0.28239%,
1.668,2.035879038,1.584569866,0.28481%,
1.669,2.031491487,1.578148624,0.28726%,
1.67,2.027048225,1.571676088,0.28974%,
1.671,2.022549309,1.565152369,0.29224%,
1.672,2.017994798,1.558577581,0.29477%,
1.673,2.01338475,1.551951838,0.29732%,
1.674,2.008719226,1.545275258,0.29991%,
1.675,2.003998289,1.538547957,0.30253%,
1.676,1.999222002,1.531770056,0.30517%,
1.677,1.994390432,1.524941675,0.30785%,
1.678,1.989503643,1.518062935,0.31055%,
1.679,1.984561706,1.51113396,0.31329%,
1.68,1.979564689,1.504154875,0.31606%,
1.681,1.974512664,1.497125807,0.31887%,
1.682,1.969405703,1.490046882,0.32171%,
1.683,1.96424388,1.48291823,0.32458%,
1.684,1.95902727,1.47573998,0.32749%,
1.685,1.953755952,1.468512266,0.33043%,
1.686,1.948430003,1.461235219,0.33341%,
1.687,1.943049502,1.453908974,0.33643%,
1.688,1.937614532,1.446533668,0.33949%,
1.689,1.932125175,1.439109436,0.34258%,
1.69,1.926581516,1.431636419,0.34572%,
1.691,1.92098364,1.424114756,0.3489%,
1.692,1.915331634,1.416544588,0.35212%,
1.693,1.909625587,1.408926058,0.35538%,
1.694,1.903865589,1.40125931,0.35868%,
1.695,1.898051732,1.393544489,0.36203%,
1.696,1.892184108,1.385781743,0.36543%,
1.697,1.886262812,1.37797122,0.36887%,
1.698,1.880287941,1.370113068,0.37236%,
1.699,1.87425959,1.362207439,0.3759%,
1.7,1.868177859,1.354254485,0.37949%,
1.701,1.862042849,1.34625436,0.38313%,
1.702,1.855854661,1.338207218,0.38682%,
1.703,1.849613397,1.330113217,0.39057%,
1.704,1.843319163,1.321972512,0.39437%,
1.705,1.836972065,1.313785264,0.39823%,
1.706,1.83057221,1.305551632,0.40214%,
1.707,1.824119707,1.297271779,0.40612%,
1.708,1.817614666,1.288945866,0.41016%,
1.709,1.811057199,1.280574059,0.41425%,
1.71,1.80444742,1.272156523,0.41842%,
1.711,1.797785442,1.263693425,0.42264%,
1.712,1.791071383,1.255184933,0.42694%,
1.713,1.784305359,1.246631216,0.4313%,
1.714,1.777487489,1.238032446,0.43574%,
1.715,1.770617894,1.229388794,0.44024%,
1.716,1.763696696,1.220700434,0.44482%,
1.717,1.756724018,1.211967541,0.44948%,
1.718,1.749699984,1.203190291,0.45422%,
1.719,1.742624721,1.194368861,0.45903%,
1.72,1.735498355,1.18550343,0.46393%,
1.721,1.728321017,1.176594177,0.46892%,
1.722,1.721092836,1.167641285,0.47399%,
1.723,1.713813943,1.158644935,0.47915%,
1.724,1.706484473,1.149605312,0.48441%,
1.725,1.69910456,1.140522599,0.48976%,
1.726,1.691674339,1.131396985,0.49521%,
1.727,1.684193948,1.122228656,0.50076%,
1.728,1.676663526,1.113017801,0.50641%,
1.729,1.669083213,1.10376461,0.51217%,
1.73,1.66145315,1.094469275,0.51804%,
1.731,1.653773481,1.085131989,0.52403%,
1.732,1.64604435,1.075752945,0.53013%,
1.733,1.638265903,1.066332338,0.53636%,
1.734,1.630438286,1.056870366,0.5427%,
1.735,1.622561649,1.047367224,0.54918%,
1.736,1.614636142,1.037823114,0.55579%,
1.737,1.606661914,1.028238233,0.56254%,
1.738,1.598639121,1.018612785,0.56943%,
1.739,1.590567914,1.008946971,0.57646%,
1.74,1.582448451,0.9992409956,0.58365%,
1.741,1.574280887,0.9894950633,0.59099%,
1.742,1.566065381,0.9797093804,0.5985%,
1.743,1.557802093,0.9698841546,0.60617%,
1.744,1.549491184,0.9600195943,0.61402%,
1.745,1.541132815,0.9501159095,0.62205%,
1.746,1.53272715,0.9401733111,0.63026%,
1.747,1.524274355,0.9301920115,0.63867%,
1.748,1.515774596,0.9201722241,0.64727%,
1.749,1.507228041,0.9101141635,0.65609%,
1.75,1.498634858,0.9000180454,0.66512%,
1.751,1.489995219,0.8898840869,0.67437%,
1.752,1.481309294,0.8797125062,0.68386%,
1.753,1.472577257,0.8695035225,0.69358%,
1.754,1.463799283,0.8592573563,0.70356%,
1.755,1.454975547,0.8489742292,0.7138%,
1.756,1.446106227,0.8386543641,0.72432%,
1.757,1.437191501,0.828297985,0.73511%,
1.758,1.428231548,0.8179053168,0.74621%,
1.759,1.41922655,0.8074765859,0.75761%,
1.76,1.410176689,0.7970120196,0.76933%,
1.761,1.401082149,0.7865118465,0.78139%,
1.762,1.391943115,0.7759762961,0.7938%,
1.763,1.382759773,0.7654055993,0.80657%,
1.764,1.373532311,0.7547999878,0.81973%,
1.765,1.364260918,0.7441596948,0.83329%,
1.766,1.354945785,0.7334849543,0.84727%,
1.767,1.345587102,0.7227760014,0.86169%,
1.768,1.336185063,0.7120330726,0.87658%,
1.769,1.326739862,0.7012564052,0.89195%,
1.77,1.317251693,0.6904462378,0.90783%,
1.771,1.307720755,0.6796028098,0.92424%,
1.772,1.298147245,0.6687263619,0.94122%,
1.773,1.288531362,0.6578171359,0.9588%,
1.774,1.278873306,0.6468753746,0.977%,
1.775,1.26917328,0.6359013219,0.99587%,
1.776,1.259431487,0.6248952225,1.0154%,
1.777,1.24964813,0.6138573227,1.0357%,
1.778,1.239823416,0.6027878693,1.0568%,
1.779,1.229957551,0.5916871104,1.0787%,
1.78,1.220050743,0.5805552952,1.1015%,
1.781,1.210103202,0.5693926738,1.1253%,
1.782,1.200115139,0.5581994974,1.15%,
1.783,1.190086764,0.5469760182,1.1758%,
1.784,1.180018291,0.5357224894,1.2027%,
1.785,1.169909934,0.5244391651,1.2308%,
1.786,1.159761909,0.5131263008,1.2602%,
1.787,1.149574432,0.5017841525,1.291%,
1.788,1.139347721,0.4904129776,1.3232%,
1.789,1.129081996,0.4790130342,1.3571%,
1.79,1.118777476,0.4675845816,1.3927%,
1.791,1.108434384,0.4561278799,1.4301%,
1.792,1.098052941,0.4446431903,1.4695%,
1.793,1.087633372,0.433130775,1.5111%,
1.794,1.077175902,0.4215908971,1.555%,
1.795,1.066680757,0.4100238205,1.6015%,
1.796,1.056148164,0.3984298103,1.6508%,
1.797,1.045578353,0.3868091324,1.7031%,
1.798,1.034971552,0.3751620538,1.7587%,
1.799,1.024327993,0.3634888422,1.818%,
1.8,1.013647908,0.3517897664,1.8814%,
1.801,1.002931531,0.340065096,1.9492%,
1.802,0.9921790949,0.3283151017,2.022%,
1.803,0.9813908361,0.316540055,2.1004%,
1.804,0.9705669912,0.3047402283,2.1849%,
1.805,0.959707798,0.2929158947,2.2764%,
1.806,0.9488134955,0.2810673287,2.3758%,
1.807,0.9378843238,0.2691948052,2.484%,
1.808,0.9269205241,0.2572986001,2.6025%,
1.809,0.9159223387,0.2453789904,2.7327%,
1.81,0.904890011,0.2334362537,2.8764%,
1.811,0.8938237856,0.2214706687,3.0359%,
1.812,0.8827239082,0.2094825146,3.2138%,
1.813,0.8715906255,0.1974720719,3.4137%,
1.814,0.8604241853,0.1854396215,3.6399%,
1.815,0.8492248366,0.1733854455,3.8979%,
1.816,0.8379928293,0.1613098267,4.1949%,
1.817,0.8267284145,0.1492130486,4.5406%,
1.818,0.8154318443,0.1370953956,4.9479%,
1.819,0.8041033721,0.1249571531,5.435%,
1.82,0.792743252,0.1127986071,6.028%,
1.821,0.7813517393,0.1006200443,6.7654%,
1.822,0.7699290905,0.08842175246,7.7075%,
1.823,0.7584755629,0.07620401999,8.9532%,
1.824,0.746991415,0.06396713608,10.678%,
1.825,0.7354769063,0.05171139069,13.223%,
1.826,0.7239322973,0.03943707458,17.357%,
1.827,0.7123578495,0.02714447924,25.243%,
1.828,0.7007538255,0.01483389693,46.24%,
1.829,0.6891204888,0.00250562064,274.03%,
1.83,0.677458104,-0.009840055878,-69.847%,
